iter	Passed	Remaining
4534	1157440	118679
4535	1157766	118431
4536	1158062	118180
4537	1158267	117919
4538	1158504	117662
4539	1158741	117405
4540	1158988	117149
4541	1159235	116893
4542	1159432	116632
4543	1159661	116374
4544	1159863	116113
4545	1160080	115854
4546	1160369	115603
4547	1160632	115348
4548	1160936	115098
4549	1161214	114845
4550	1161465	114589
4551	1161726	114335
4552	1161992	114080
4553	1162238	113824
4554	1162553	113575
4555	1162829	113322
4556	1163163	113074
4557	1163433	112820
4558	1163692	112566
4559	1164009	112316
4560	1164249	112059
4561	1164521	111806
4562	1164748	111548
4563	1165007	111293
4564	1165276	111039
4565	1165492	110780
4566	1165779	110528
4567	1166068	110276
4568	1166333	110021
4569	1166592	109766
4570	1166865	109513
4571	1167128	109258
4572	1167409	109005
4573	1167703	108754
4574	1167923	108495
4575	1168130	108235
4576	1168391	107981
4577	1168663	107727
4578	1168846	107465
4579	1169104	107210
4580	1169357	106955
4581	1169530	106692
4582	1169757	106434
4583	1169967	106175
4584	1170177	105915
4585	1170415	105658
4586	1170632	105400
4587	1170857	105142
4588	1171069	104883
4589	1171277	104623
4590	1171495	104365
4591	1171711	104106
4592	1171906	103846
4593	1172120	103587
4594	1172336	103328
4595	1172533	103068
4596	1172748	102810
4597	1172973	102552
4598	1173214	102295
4599	1173442	102038
4600	1173729	101786
4601	1173977	101530
4602	1174364	101286
4603	1174805	101047
4604	1175119	100797
4605	1175365	100541
4606	1175613	100285
4607	1175861	100029
4608	1176077	99771
4609	1176305	99513
4610	1176532	99256
4611	1176792	99001
4612	1177011	98743
4613	1177220	98484
4614	1177472	98228
4615	1177694	97971
4616	1177917	97713
4617	1178176	97458
4618	1178362	97197
4619	1178568	96938
4620	1178795	96681
