iter	Logloss
4338	0.1997488428
4339	0.1997392676
4340	0.199733396
4341	0.199724165
4342	0.1997195557
4343	0.1997143115
4344	0.1997069043
4345	0.1997024268
4346	0.1996957202
4347	0.1996883008
4348	0.1996812402
4349	0.1996738232
4350	0.1996686401
4351	0.1996651416
4352	0.1996540479
4353	0.1996452832
4354	0.1996398999
4355	0.1996333081
4356	0.1996255713
4357	0.1996205029
4358	0.1996152441
4359	0.1996065649
4360	0.1996028491
4361	0.1995934692
4362	0.1995827979
4363	0.1995768311
4364	0.1995701807
4365	0.1995613916
4366	0.1995523657
4367	0.199543418
4368	0.1995298828
4369	0.1995212939
4370	0.1995183691
4371	0.199513252
4372	0.1995051611
4373	0.1994959082
4374	0.1994844946
4375	0.1994793677
4376	0.1994711938
4377	0.1994615649
4378	0.199455
4379	0.199445625
4380	0.1994377783
4381	0.199433147
4382	0.1994249829
4383	0.1994166846
4384	0.199409812
4385	0.1994048657
4386	0.1993980103
4387	0.1993920239
4388	0.1993840088
4389	0.199379397
4390	0.1993735645
4391	0.1993648853
4392	0.1993543286
4393	0.199344707
4394	0.1993350977
4395	0.1993279102
4396	0.1993233618
4397	0.1993163037
4398	0.1993095068
4399	0.1992975513
4400	0.1992909448
4401	0.1992860742
4402	0.1992775854
4403	0.1992710962
4404	0.1992661963
4405	0.1992566748
4406	0.1992503662
4407	0.1992433594
4408	0.1992348267
4409	0.1992266748
4410	0.1992191748
4411	0.1992129419
4412	0.1992063599
4413	0.1991955029
4414	0.1991881812
4415	0.1991815332
4416	0.1991771265
4417	0.1991674536
4418	0.1991597217
4419	0.1991527295
4420	0.1991488623
4421	0.1991444287
4422	0.1991366504
4423	0.1991298584
4424	0.1991249365
4425	0.1991145117
4426	0.1991055762
4427	0.199097207
4428	0.1990924512
4429	0.1990844629
4430	0.1990815723
4431	0.1990775122
4432	0.1990666724
4433	0.1990590674
4434	0.1990500684
4435	0.199044292
4436	0.1990349316
4437	0.1990322046
4438	0.1990247974
4439	0.199015415
4440	0.1990080005
4441	0.1989991577
4442	0.1989929785
4443	0.1989904834
4444	0.1989789014
4445	0.1989738672
4446	0.1989669141
4447	0.1989592798
4448	0.1989488818
4449	0.1989397632
4450	0.1989357568
4451	0.1989304639
4452	0.198923645
4453	0.1989154395
4454	0.198912334
4455	0.1989023755
4456	0.198892627
4457	0.1988866675
4458	0.1988827637
4459	0.1988792627
4460	0.1988717334
4461	0.1988605957
4462	0.1988517676
4463	0.1988464087
4464	0.1988385522
4465	0.1988285059
4466	0.198821936
4467	0.1988139966
4468	0.1988081348
4469	0.1988000977
4470	0.1987961914
4471	0.1987893018
4472	0.1987822021
4473	0.1987781494
4474	0.1987712573
4475	0.1987645825
4476	0.1987568677
4477	0.1987494263
4478	0.1987459351
4479	0.198737002
4480	0.1987337451
4481	0.1987250439
4482	0.1987199536
4483	0.1987111035
4484	0.1987033838
4485	0.1986989111
4486	0.1986916846
4487	0.1986819702
4488	0.1986730957
4489	0.198668457
4490	0.1986603857
4491	0.1986566089
4492	0.198647334
4493	0.1986408789
4494	0.1986297192
4495	0.1986229712
4496	0.1986205762
4497	0.1986132324
4498	0.1986086987
4499	0.1986009595
4500	0.1985964502
4501	0.1985843652
4502	0.1985737524
4503	0.1985684424
4504	0.1985580127
4505	0.1985506006
4506	0.198544917
4507	0.1985386108
4508	0.1985323438
4509	0.1985260205
4510	0.1985186377
4511	0.1985086401
4512	0.1985046729
4513	0.198499978
4514	0.1984963403
4515	0.198489917
4516	0.1984805811
4517	0.1984733887
4518	0.1984673877
4519	0.1984625317
4520	0.1984571533
4521	0.1984522974
4522	0.1984441064
4523	0.1984358521
4524	0.1984257129
4525	0.1984207861
4526	0.1984148926
4527	0.1984041919
4528	0.1984017944
4529	0.1983935791
4530	0.1983874731
4531	0.1983812207
4532	0.1983755835
4533	0.1983655737
4534	0.1983585791
4535	0.1983523608
4536	0.198349021
4537	0.1983411523
4538	0.1983330981
4539	0.1983251904
4540	0.1983183984
4541	0.1983122852
4542	0.1983072095
4543	0.1983015063
4544	0.1982972388
4545	0.1982922363
4546	0.1982836768
4547	0.1982783765
4548	0.198274165
4549	0.1982649438
4550	0.1982568555
4551	0.1982506787
4552	0.1982416846
4553	0.19823521
4554	0.1982315576
4555	0.1982219824
4556	0.1982141699
4557	0.1982101587
4558	0.1982000928
4559	0.19819354
4560	0.1981849365
4561	0.1981774561
4562	0.1981716431
4563	0.1981664868
4564	0.1981616211
4565	0.1981589233
4566	0.1981478442
4567	0.1981399097
4568	0.1981323926
4569	0.1981237695
4570	0.1981139209
4571	0.198106062
4572	0.1980945068
4573	0.1980865381
4574	0.1980787305
4575	0.1980734033
4576	0.1980655444
4577	0.1980590967
4578	0.1980542529
4579	0.1980446338
4580	0.1980385962
4581	0.1980354346
4582	0.1980276343
4583	0.1980187842
4584	0.1980124854
4585	0.1980051538
4586	0.1979912866
4587	0.1979878271
4588	0.19798052
4589	0.1979728418
4590	0.1979661914
4591	0.1979590625
4592	0.197955708
4593	0.1979477612
4594	0.1979360962
4595	0.1979300879
4596	0.1979215649
4597	0.1979176147
4598	0.1979114429
4599	0.1979041138
4600	0.1979006787
4601	0.1978953369
4602	0.1978870679
4603	0.1978800317
4604	0.1978702905
4605	0.1978650879
4606	0.1978612695
4607	0.1978500977
4608	0.1978429175
4609	0.1978331689
4610	0.1978255859
4611	0.1978154272
4612	0.1978093896
4613	0.1978013525
4614	0.1977920483
4615	0.1977859448
4616	0.1977767847
4617	0.1977694482
4618	0.1977665112
4619	0.197759917
4620	0.1977518018
